"cluster_id", "node_id", "timestamp", "cpu_usage", "disk_usage", "memory_usage"
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_pov", 1655401048897, 20.22, 1234567, 11234
"clust543", "node_ode", 1655401048897, 20.22, 1234567, 11234
"clust193", "node_ukd", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_xyz", 1655401048897, 20.22, 1234567, 11234
"clust555", "node_jjj", 1655401048897, 20.22, 1234567, 11234
"clust123", "node_abc", 1655401048897, 20.22, 1234567, 11234
